-120.915	36.34533	5.34 2.97	0.953427667373	-0.0174615227139	-120.931639069	36.3341379171
-120.48033	35.934	4.338 1.36	0.412720528954	-0.0245175763054	-120.503655867	35.918368952
-120.61867	36.02433	3.408 1.25	0.553701272179	0.0040569518728	-120.614809469	36.0269204825
-120.478	35.93233	5.028 1.63	0.410231193979	-0.0249066704411	-120.501695942	35.9164513084
-120.8725	36.29984	5.84 2.34	0.89656205278	-0.0146051665852	-120.886414557	36.2904838004
-120.48466	35.93817	10.208 4.55	0.41816830459	-0.0244746296212	-120.50794539	35.9225655006
-120.77583	36.20717	8.416 3.95	0.775465112338	-0.0151685295613	-120.790276092	36.1974644946
-120.57584	36.00483	5.368 2.35	0.51657588898	-0.0101609279393	-120.585508998	35.9983448447
-120.632	36.0645	8.235 2.48	0.591496618852	-0.0133012893642	-120.644660535	36.0560044684
-120.57567	36.01	5.658 2.3	0.520468330412	-0.0135663224948	-120.588580033	36.0013412153
-120.8035	36.24467	9.474 3	0.818565655017	-0.0220117148872	-120.824467249	36.2305805246
-120.43816	35.8975	9.538 1.55	0.362827613941	-0.0275755879335	-120.464391858	35.8799281848
-120.43383	35.8945	11.438 2.22	0.358280538131	-0.028367906044	-120.460815361	35.8764241849
-120.59683	36.018	4.293 2.17	0.537551500443	-0.00549696383098	-120.602060971	36.0144907787
-120.80434	36.24317	5.724 1.97	0.817846690369	-0.0205311574517	-120.823896665	36.2300281924
-120.566	36.00783	3.736 2.54	0.513805713527	-0.0182038833824	-120.583323543	35.9962123378
-120.8205	36.25067	4.606 2.15	0.831950929691	-0.0153186112203	-120.835091523	36.2408630356
-120.59283	36.01266	4.573 2.16	0.531375720511	-0.00457859206477	-120.597186924	36.009737221
-120.819	36.24967	5.403 1.74	0.83040831855	-0.0156078147856	-120.833866966	36.2396780561
